,year,country,Net migration,tas,pr,Arable land (%25 of land area),Population growth (annual %25),"Population, total"
459,1965-01-01,DNK,21866.0,7.58612136,61.6770894,63.42223271182441,0.7064982587978506,4829698.0
460,1970-01-01,DNK,23256.0,7.9215452,53.5940618,62.558413972150106,0.6176784595588376,4990127.4
461,1975-01-01,DNK,14925.0,7.735757500000001,50.6246664,62.442183586180896,0.2814583370170012,5088385.2
462,1980-01-01,DNK,9319.0,7.82151514,61.4101532,61.87352524775836,-0.020265106217217423,5117665.0
463,1985-01-01,DNK,32839.0,7.584151460000001,57.7936342,60.76539662214312,0.08190001246892663,5124671.8
464,1990-01-01,DNK,65466.0,8.59366674,58.9154846,59.16012702492044,0.2847039411952738,5172283.0
465,1995-01-01,DNK,74568.0,8.111121299999999,54.3469994,54.98939429648834,0.4393004524264118,5281491.2
466,2000-01-01,DNK,46306.0,8.7337272,56.9153036,53.660146123026166,0.30849582984203683,5373885.4
467,2005-01-01,DNK,87989.0,9.207575799999999,58.6056974,55.70586848927646,0.43404391979780355,5466971.6
468,2010-01-01,DNK,106841.0,8.158203333333333,61.670614666666665,57.84694368214557,0.410735750774835,5569942.333333333
469,1960-01-01,DJI,18000.0,27.626078200000002,16.3264705,0.0431406384814495,6.021956148470286,94909.8
470,1965-01-01,DJI,25000.0,27.5877458,14.240784200000002,0.0431406384814495,6.632380683685794,131915.0
471,1970-01-01,DJI,34997.0,27.8891176,12.6742158,0.0431406384814495,6.280216791045705,180800.8
472,1975-01-01,DJI,91193.0,28.057255400000003,16.062842800000002,0.0431406384814495,9.86943175487073,278862.2
473,1980-01-01,DJI,9999.0,27.956861999999994,15.531372599999997,0.0431406384814495,3.7806185297142165,383797.4
474,1985-01-01,DJI,89998.0,28.1642154,17.0179418,0.0431406384814495,6.568361140446338,492633.4
475,1990-01-01,DJI,-45000.0,28.040981199999997,17.897745,0.0431406384814495,1.9743051290814986,610631.4
476,1995-01-01,DJI,9988.0,28.353726,18.1644112,0.0431406384814495,2.350325519944362,663068.6
477,2000-01-01,DJI,-8997.0,28.390000200000003,17.068039,0.0431406384814495,1.9485109785795778,745757.0
478,2005-01-01,DJI,-12221.0,28.287059,17.602940800000002,0.05435720407520517,1.40658388737517,805489.8
479,2010-01-01,DJI,6002.0,28.564351333333335,18.277315666666667,0.08052919217489017,1.5849673665665165,854002.6666666666
480,1960-01-01,DOM,-43490.0,24.6563438,119.54774,15.214241357896901,3.3033438261469366,3523352.6
481,1965-01-01,DOM,-56172.0,24.2784414,98.94145,16.166425170772097,3.036434549163566,4124267.0
482,1970-01-01,DOM,-70824.0,24.4128492,117.21220739999998,17.578141171600084,2.7358813126527997,4756207.8
483,1975-01-01,DOM,-87098.0,24.395054799999997,116.92285,20.368453736286476,2.4646861052658937,5407858.8
484,1980-01-01,DOM,-118102.0,24.6529568,119.8089272,22.231422065824923,2.201457431505196,6067806.2
485,1985-01-01,DOM,-134470.0,24.4404836,124.36946200000003,21.22541916787418,2.000590378498482,6730490.6
486,1990-01-01,DOM,-144154.0,24.7795698,115.19387220000002,18.629683295384,1.869874475058704,7408483.0
487,1995-01-01,DOM,-150146.0,25.1831714,123.8134972,18.40198716621818,1.647093419981336,8082825.2
488,2000-01-01,DOM,-152553.0,25.010107599999998,128.051719,17.94245497826536,1.4584839719591578,8723931.6
489,2005-01-01,DOM,-153773.0,24.5215592,129.771128,16.808114262057565,1.2991189188188819,9337923.2
490,2010-01-01,DOM,-153000.0,24.316071333333337,153.80585,16.5597184847858,1.2105095836266833,9813080.666666666
491,1960-01-01,ECU,-9002.0,21.786333399999997,143.719506,6.16782256899292,2.849057335256096,4813975.8
492,1965-01-01,ECU,-5500.0,21.7341162,149.954986,6.202138419303568,2.92264146448515,5564847.4
493,1970-01-01,ECU,-5499.0,21.5431012,173.932872,6.272937436786589,2.864761212553462,6432859.2
494,1975-01-01,ECU,-7198.0,21.5808694,155.14194000000003,5.9528969802051765,2.693494915110702,7386454.0
495,1980-01-01,ECU,-14001.0,22.1794928,165.816668,5.655974570148823,2.551976687164698,8412858.2
496,1985-01-01,ECU,-16998.0,22.041521799999998,143.45043800000002,5.793237971391418,2.441866667761806,9525678.4
497,1990-01-01,ECU,-19000.0,22.1170582,150.51449599999998,5.830804796994657,2.297122718527452,10717801.0
498,1995-01-01,ECU,-69999.0,22.196883800000002,173.56008400000002,6.047050474548962,2.08918381360845,11950078.8
499,2000-01-01,ECU,-120002.0,21.661782,164.56809800000002,5.678853277500404,1.774341605896052,13141064.2
500,2005-01-01,ECU,-44999.0,21.579855000000002,169.09296,4.960058000011322,1.661868170575028,14298390.2
501,2010-01-01,ECU,-38001.0,22.378716333333333,182.88453333333334,4.684060771997636,1.5423403349028433,15243034.0
502,1960-01-01,EGY,-50100.0,22.450532200000005,3.4481953599999997,2.452910743884675,2.6907122298182236,28125529.0
503,1965-01-01,EGY,-239700.0,22.2131682,3.3986012000000003,2.68642322567683,2.5660343566672585,32062423.8
504,1970-01-01,EGY,-559179.0,22.0879902,3.5526201800000003,2.7354462805766238,2.245703339253864,36106623.8
505,1975-01-01,EGY,-595294.0,22.301634600000003,3.49701338,2.5084132804259363,2.2828157203878616,40368926.4
506,1980-01-01,EGY,-392930.0,22.1041178,3.3372182199999996,2.293282433117564,2.5306114870001277,45589080.0
507,1985-01-01,EGY,-212184.0,22.4906622,3.5747281,2.313928374102166,2.6587237755800723,52008143.4
508,1990-01-01,EGY,-460404.0,22.5152952,3.8656776200000005,2.5836114379018276,2.17918989965401,58640460.0
509,1995-01-01,EGY,-210899.0,22.91234,3.30853434,2.8316841629413845,1.9983071894011863,64908758.6
510,2000-01-01,EGY,-74464.0,23.110284200000002,3.6647163,2.907026972725902,1.880583113570788,71493487.0
511,2005-01-01,EGY,-283573.0,23.403952600000004,3.48874318,2.663719925661762,1.7944847929432381,78280047.0
512,2010-01-01,EGY,-280944.0,23.795444333333336,2.6015673333333336,2.8496324945167166,2.10443685943705,84570908.33333333
513,1960-01-01,SLV,-24031.0,24.5271792,157.18,23.369304556354926,2.8932298679884902,2934580.6
514,1965-01-01,SLV,-44306.0,24.569871999999997,149.601538,22.28297362110314,2.799939361081292,3388222.0
515,1970-01-01,SLV,-90977.0,24.5949998,152.00307500000002,23.040767386091115,2.535356821388032,3866993.2
516,1975-01-01,SLV,-164230.0,24.8667948,135.423591,24.227387202207343,2.106008876175474,4335691.2
517,1980-01-01,SLV,-231749.0,24.9746154,141.58782200000002,24.16023166023166,1.5351797080124618,4734145.0
518,1985-01-01,SLV,-256685.0,25.089614599999997,144.7937192,25.2895752895753,1.309358958718828,5068111.2
519,1990-01-01,SLV,-265152.0,25.346026,151.847824,27.731660231660236,1.3433760896304618,5416199.2
520,1995-01-01,SLV,-326853.0,25.1789746,145.65794999999997,28.40733590733594,0.9923410934522442,5741486.6
521,2000-01-01,SLV,-312786.0,25.5775646,144.05371999999997,32.96332046332048,0.6031508823812197,5958990.4
522,2005-01-01,SLV,-285671.0,25.641026,157.92192,31.824324324324323,0.4396653246055998,6105356.4
523,2010-01-01,SLV,-240415.0,24.876983999999997,152.13690333333332,33.51029601029603,0.43154055962121934,6210788.666666667
524,1960-01-01,GNQ,2998.0,24.481176800000004,196.800102,4.153297682709447,1.442971406396878,262592.2
525,1965-01-01,GNQ,5001.0,24.6003924,191.943236,4.427807486631016,2.326389380696156,291001.8
526,1970-01-01,GNQ,-70000.0,24.403431599999998,176.159614,4.598930481283421,-2.6878533133866513,287149.2
527,1975-01-01,GNQ,-29998.0,24.2930396,175.46607600000002,4.63458110516934,-1.8755991524711455,245515.2
528,1980-01-01,GNQ,64999.0,24.5301962,161.641864,4.63458110516934,6.298591639120186,287738.2
529,1985-01-01,GNQ,20000.0,24.5769604,184.49961000000002,4.63458110516934,4.081888566134706,381140.6
530,1990-01-01,GNQ,20002.0,24.647647,178.891954,4.63458110516934,3.2805216202088814,448208.4
531,1995-01-01,GNQ,35001.0,24.945195799999997,186.033824,4.63458110516934,3.8834002246745527,537868.6
532,2000-01-01,GNQ,50003.0,24.8053928,193.24353000000002,4.63458110516934,4.178590554848424,659968.8
533,2005-01-01,GNQ,80001.0,24.886568199999996,195.93411799999998,4.563279857397504,4.583302904459476,823631.4
534,2010-01-01,GNQ,89999.0,25.261994666666666,183.05946333333335,4.27807486631016,4.476662343511976,987227.6666666666
535,1990-01-01,ERI,-314772.0,26.873538200000002,16.8609136,4.62871287128713,-0.11426750647841222,2247932.6
536,1995-01-01,ERI,-129998.0,27.2564384,19.8937214,4.344554455445544,0.17033947353888318,2207940.4
537,2000-01-01,ERI,227290.0,27.372763,21.1490634,5.7009900990099,3.904854780989004,2493794.4
538,2005-01-01,ERI,-80009.0,27.425411399999994,21.355092,6.574257425742571,2.7449581850523876,2984819.8
539,2010-01-01,ERI,-246000.0,27.40039133333333,18.994510000000002,6.83168316831683,1.4850097462429002,3192203.5
540,1990-01-01,EST,-111876.0,6.1541666,53.511366599999995,24.612723126523534,-1.3945518325837658,1524044.2
541,1995-01-01,EST,-1197.0,6.02046662,51.5847666,20.721868365180462,-1.0135520284390243,1405632.6
542,2000-01-01,EST,-18406.0,6.32779998,52.3754682,15.087992278268022,-0.40242654352074714,1379544.0
543,2005-01-01,EST,-15151.0,6.684833139999999,53.881866,13.891955477135678,-0.4158002833102702,1342774.0
544,2010-01-01,EST,-10516.0,5.896314933333334,63.123301,14.9241175152478,-0.29652840120571206,1327203.3333333333
545,1960-01-01,SWZ,-12011.0,19.728452400000002,60.67499919999999,7.543604651162793,2.038238316594028,350499.6
546,1965-01-01,SWZ,-3966.0,19.631548,64.5940486,8.651162790697674,2.740707492492344,395551.0
547,1970-01-01,SWZ,-11426.0,19.7635712,65.0628572,9.174418604651164,2.9272862453418833,457515.4
548,1975-01-01,SWZ,-10100.0,19.9173814,74.72071439999999,9.872093023255818,3.180892225261716,533146.6
549,1980-01-01,SWZ,-9310.0,20.0640474,67.58702500000001,8.744186046511622,3.447817196249654,630680.6
550,1985-01-01,SWZ,-2218.0,20.479643000000003,65.8048808,9.779069767441854,3.353540635530804,748716.4
551,1990-01-01,SWZ,-23252.0,20.467143,56.8205952,10.44186046511626,2.5616410949690285,866001.0
552,1995-01-01,SWZ,-25847.0,20.43,71.099522,10.3488372093023,1.8204012772737699,961960.2
553,2000-01-01,SWZ,-47814.0,20.380595000000003,71.0903568,10.3488372093023,0.6371177331453722,1017438.2
554,2005-01-01,SWZ,-38219.0,20.5014286,65.0320246,10.31395348837208,0.5985993087329416,1043347.0
555,2010-01-01,SWZ,-41764.0,20.64567866666667,66.92654399999999,10.1744186046512,0.6808379564098971,1072052.3333333333
556,1990-01-01,ETH,1457943.0,23.0739602,58.596184599999994,9.966000000000001,3.521503331643084,51479596.6
557,1995-01-01,ETH,-155577.0,23.2613478,60.84493299999999,9.9434,3.0721939033961143,60695923.6
558,2000-01-01,ETH,-150001.0,23.5072002,58.424505599999996,10.610680078125,2.861361416650626,70187281.4
559,2005-01-01,ETH,-50132.0,23.528843799999997,61.94674,13.5622,2.762059473068864,80732002.6
560,2010-01-01,ETH,399997.0,24.422200666666665,61.07786433333333,15.034733398437501,2.808666166952623,90168954.0
561,1960-01-01,FJI,-3455.0,24.351481200000002,231.68074000000001,4.78927203065134,3.376306669483146,421846.0
562,1965-01-01,FJI,-14279.0,24.1674076,205.78591999999998,4.1050903119868645,2.4675772524257,487399.4
563,1970-01-01,FJI,-15145.0,24.1213888,234.08082600000003,3.765736179529282,2.074596194582774,542918.8
564,1975-01-01,FJI,-22230.0,24.0888894,212.44592400000002,4.597701149425288,1.8942538538044122,598689.4
565,1980-01-01,FJI,-12677.0,24.3375,214.99703999999997,5.47345374931582,2.389948592294176,668117.6
566,1985-01-01,FJI,-66996.0,24.363611,215.305746,7.22495894909688,0.6768280178652153,719944.2
567,1990-01-01,FJI,-33803.0,24.137129199999997,197.47704000000002,9.534756431308153,1.101201951188624,745803.0
568,1995-01-01,FJI,-38692.0,24.327129,224.586664,9.633278598795837,1.0357601365600684,791801.4
569,2000-01-01,FJI,-58598.0,24.3437038,214.44315,9.30487137383689,0.28463140854521496,814824.8
570,2005-01-01,FJI,-23691.0,24.406296599999997,222.02092599999997,9.256705047657537,0.8562974413352379,836932.4
571,2010-01-01,FJI,-51950.0,24.44693,222.0165233333333,9.0311986863711,0.4434409219692474,862778.6666666666
572,1960-01-01,FIN,-64984.0,1.5429523920000001,42.8298308,8.822433555340279,0.685933115947507,4490786.8
573,1965-01-01,FIN,-97937.0,0.506354492,42.186672599999994,8.899110215268886,0.32813343695897546,4600119.8
574,1970-01-01,FIN,28880.0,1.767010578,42.683518400000004,8.186151780108109,0.286826585595909,4642948.6
575,1975-01-01,FIN,-29377.0,0.985634922,40.463393,7.972619026550038,0.313550284965038,4738644.8
576,1980-01-01,FIN,26181.0,1.3266031999999999,45.2223958,7.647985656692202,0.48564283129265756,4828804.4
577,1985-01-01,FIN,18268.0,0.9639682479999999,44.765009199999994,7.4334022464111715,0.3354396764412856,4932667.0
578,1990-01-01,FIN,47223.0,2.09642324,43.489878,7.504054502569036,0.49327338690726485,5039388.6
579,1995-01-01,FIN,22154.0,1.7477884199999998,42.989588,7.050001673612482,0.3009319578132791,5138234.0
580,2000-01-01,FIN,31935.0,2.3277618799999997,43.606428199999996,7.236613312413828,0.2412965018239694,5201200.2
581,2005-01-01,FIN,57558.0,2.74939682,44.954582800000004,7.412347929765059,0.41905024813666786,5290670.8
582,2010-01-01,FIN,81416.0,1.6994276833333333,49.997495333333326,7.408739950885454,0.4656209098827237,5388531.666666667
583,1960-01-01,FRA,1417869.0,10.3958512,69.28426879999999,35.46102103841645,1.33090880038097,47916059.0
584,1965-01-01,FRA,491613.0,10.4629256,73.2106444,33.04770472167666,0.9253301322561459,50732285.6
585,1970-01-01,FRA,543072.0,10.4357896,67.6651906,31.365715749171223,0.7724472884824032,52784437.0
586,1975-01-01,FRA,258429.0,10.5638031,74.0100332,31.58815468169148,0.48841904666575536,54445616.6
587,1980-01-01,FRA,291570.0,10.7200979,73.14772439999999,32.18863022366738,0.5107646269283153,55734438.4
588,1985-01-01,FRA,276383.0,10.775124000000002,67.6169472,32.73062894100242,0.5609663350400642,57300159.8
589,1990-01-01,FRA,122170.0,11.3031217,69.1582904,32.72409148725646,0.4731219871373834,58816037.0
590,1995-01-01,FRA,193631.0,11.472621,70.7200516,33.35462619019255,0.3904272996503444,59988571.2
591,2000-01-01,FRA,926483.0,11.703823400000001,71.09213059999999,33.52450099585818,0.7170079827111435,61804995.6
592,2005-01-01,FRA,446120.0,11.582621399999999,68.30070860000001,33.43129521548804,0.6286098142460104,63979796.2
593,2010-01-01,FRA,423831.0,11.416749833333334,69.06841,33.394879200288734,0.4872332555051784,65343365.333333336
594,1960-01-01,PYF,3190.0,24.474166399999998,125.320276,0.546448087431694,3.463509563169114,83884.6
595,1965-01-01,PYF,3344.0,24.615555800000003,120.29972000000001,0.546448087431694,3.3958450312932795,100062.2
596,1970-01-01,PYF,5001.0,24.5102778,116.44305479999998,0.546448087431694,3.4488661444458435,118576.8
597,1975-01-01,PYF,4674.0,24.6974998,105.7041676,0.546448087431694,3.1723611251937838,139938.2
598,1980-01-01,PYF,3650.0,25.083611,156.83055399999998,0.546448087431694,2.934691319361412,162727.8
599,1985-01-01,PYF,-359.0,25.2341666,140.784172,0.546448087431694,2.555492352571986,186484.0
600,1990-01-01,PYF,-3424.0,25.2225,142.386112,0.6010928961748634,1.803608606461048,207143.0
601,1995-01-01,PYF,3483.0,25.0186116,141.110827,0.8196721311475411,1.9574331040642519,227010.0
602,2000-01-01,PYF,77.0,25.173332600000002,112.9936112,0.8196721311475411,1.6075677294946118,248656.8
603,2005-01-01,PYF,-9019.0,25.231944,117.61860999999999,0.7923497267759563,0.710833270044368,262365.2
604,2010-01-01,PYF,-8016.0,24.414583333333336,108.82707999999998,0.683060109289617,0.46720290454907903,267717.0
605,1960-01-01,GAB,9410.0,25.155855600000002,164.044086,0.40749796251018744,1.1088312323173672,512097.8
606,1965-01-01,GAB,16188.0,25.1924776,147.63405400000002,0.5821399464431251,1.9152596341553738,554788.8
607,1970-01-01,GAB,2999.0,24.849369799999998,150.094818,0.7761865952575,1.88514785642957,611858.6
608,1975-01-01,GAB,4999.0,24.5179276,150.954568,1.0385376644545339,2.20675704013558,677211.6
609,1980-01-01,GAB,4999.0,24.9047,139.46492400000002,1.12547056312337,2.548573104666544,764826.0
610,1985-01-01,GAB,4999.0,24.9767868,154.373244,1.12547056312337,2.7482825559537822,874640.6
611,1990-01-01,GAB,4999.0,25.0151052,146.02779200000003,1.14487522800481,2.7006390687165824,1002976.6
612,1995-01-01,GAB,9566.0,25.3474618,155.57986799999998,1.26130321729344,2.51710635939638,1141670.4
613,2000-01-01,GAB,24820.0,25.254309400000004,150.62662,1.26130321729344,2.427610303966254,1289685.2
614,2005-01-01,GAB,63698.0,25.245585600000002,158.138172,1.26130321729344,2.9496164763759283,1476148.8
615,2010-01-01,GAB,100317.0,25.193541333333332,154.83555333333334,1.26130321729344,3.6347157847015734,1686152.3333333333
616,1960-01-01,GMB,5282.0,27.5259524,92.27369200000001,12.10474308300395,2.038972972721706,380207.6
617,1965-01-01,GMB,13403.0,27.3077378,88.26369,12.5889328063241,2.6106153269907044,427439.4
618,1970-01-01,GMB,14403.0,27.296309200000003,69.298094,14.110671936758882,2.9617703492126197,493127.0
619,1975-01-01,GMB,14580.0,27.179167,71.765714,16.60079051383398,3.28863335544387,577569.0
620,1980-01-01,GMB,14883.0,27.630595399999997,58.336905200000004,17.66798418972332,3.252709962836024,679766.2
621,1985-01-01,GMB,60597.0,27.543810199999996,74.45024000000001,17.98418972332016,4.649787505537525,833407.2
622,1990-01-01,GMB,2620.0,27.852976800000004,66.66869039999999,17.50988142292488,3.5634386967711706,1026163.0
623,1995-01-01,GMB,-4570.0,28.129881,85.621072,20.158102766798418,3.091665049511968,1201690.0
624,2000-01-01,GMB,1517.0,28.093095599999998,69.4553574,29.0513833992095,3.170587365331394,1405698.0
625,2005-01-01,GMB,-15436.0,28.166548200000005,80.956785,34.0118577075099,3.017967099081542,1640919.6
626,2010-01-01,GMB,-15436.0,28.175,86.80648333333333,44.13702239789193,3.0147445880014168,1848784.6666666667
627,1990-01-01,GEO,-591854.0,5.805130780000001,74.35535940000001,11.4404950352569,0.1360093280481299,4851715.2
628,1995-01-01,GEO,-653597.0,6.74254898,72.6287582,11.279320765577761,-3.025276034765672,4380026.6
629,2000-01-01,GEO,-148337.0,6.83179736,74.8571568,10.479205641099446,-1.1375498884698199,3989819.0
630,2005-01-01,GEO,-119811.0,6.91490192,80.8020918,6.582242049215713,-0.5834798474803806,3861168.4
631,2010-01-01,GEO,-95340.0,7.828460199999999,77.79839,5.47992513981141,-0.7560682718136307,3757336.6666666665
632,1960-01-01,DEU,669314.0,8.04373386,57.6927646,34.894595136482096,0.8325941293145828,74050201.2
633,1965-01-01,DEU,871265.0,8.25041474,66.2637336,34.59456362959359,0.6765321657125825,76943867.6
634,1970-01-01,DEU,701731.0,8.3131296,57.19444760000001,34.33162432331796,0.26970588528863176,78614936.4
635,1975-01-01,DEU,228894.0,8.37945432,56.54676059999999,34.56706670867586,-0.21416278117894016,78277697.6
636,1980-01-01,DEU,23.0,8.477132000000001,62.29817479999999,34.329905765760586,-0.06863870312101365,78203363.2
637,1985-01-01,DEU,1683737.0,8.4331512,62.325480000000006,34.2330936900295,0.22798233770605555,78028226.2
638,1990-01-01,DEU,2628459.0,9.279963799999999,60.361593799999994,33.4998486134221,0.6710339617530566,80533246.8
639,1995-01-01,DEU,715944.0,8.868354800000002,60.3676296,33.92255619499524,0.1618941706988932,81955018.2
640,2000-01-01,DEU,824445.0,9.4645924,62.135861399999996,33.9009154674791,0.10108777141493301,82420072.8
641,2005-01-01,DEU,43087.0,9.6096288,62.07407559999999,34.14268598847976,-0.1493641173879392,82224929.8
642,2010-01-01,DEU,1938576.0,9.229678333333332,61.12217933333333,34.002122270266,-0.6063950917091038,80825912.0
643,1960-01-01,GHA,30000.0,26.949345799999996,106.195017,7.47121385250945,3.12763834293252,7076016.8
644,1965-01-01,GHA,-260133.0,27.166043600000002,104.82922199999999,7.47121385250945,2.485149186856578,8131094.6
645,1970-01-01,GHA,-143000.0,26.9771028,95.47339600000001,7.47121385250945,2.695145638959512,9236206.0
646,1975-01-01,GHA,-459839.0,26.8383494,95.5113872,8.086490287421991,2.057253336113012,10395227.6
647,1980-01-01,GHA,-12339.0,27.330171999999997,89.301684,9.053353256570276,2.7622953984973124,11704092.6
648,1985-01-01,GHA,-40000.0,27.6148916,96.22751000000001,10.98707919486684,2.9166944911282178,13560184.6
649,1990-01-01,GHA,-16000.0,27.3686916,90.9455898,12.217632064691959,2.862073723334718,15660483.8
650,1995-01-01,GHA,-126999.0,27.6146256,95.883972,15.3379625560341,2.548456333194042,17911010.6
651,2000-01-01,GHA,25002.0,27.567866,92.57347200000001,17.90981805396852,2.457855812816954,20260957.4
652,2005-01-01,GHA,150000.0,27.5809342,98.87503280000001,18.985672848729898,2.554884940826562,22978481.6
653,2010-01-01,GHA,-50000.0,27.717575,99.66618999999999,20.567812252790734,2.42696222081188,25387926.0
654,1960-01-01,GRC,-256691.0,15.354987499999998,54.6976454,22.721101629169873,0.5689880191338397,8433612.4
655,1965-01-01,GRC,-187126.0,15.1488847,54.474259999999994,23.39177657098528,0.6071913894156096,8672320.2
656,1970-01-01,GRC,20771.0,14.74891,50.7686848,23.104732350659418,0.42687898207658836,8880715.6
657,1975-01-01,GRC,297368.0,14.725964600000001,51.13014999999999,22.52288595810706,1.2672571661422274,9304277.4
658,1980-01-01,GRC,100241.0,14.6424058,51.83211719999999,22.619084561675724,0.7150359255149363,9780759.2
659,1985-01-01,GRC,178887.0,14.919060199999999,45.4006388,22.33514352211016,0.3876911028982458,10005717.8
660,1990-01-01,GRC,459178.0,14.9212532,44.240576399999995,22.19550038789758,0.822201725654877,10377823.4
661,1995-01-01,GRC,297431.0,15.122167899999999,55.1510668,21.669511249030258,0.4677636358854896,10662883.8
662,2000-01-01,GRC,113586.0,15.608183299999999,50.673158400000005,20.97595034910784,0.356309896498286,10890634.6
663,2005-01-01,GRC,-370769.0,15.4919926,49.9831088,20.00465477114042,0.2753645390056906,11048201.4
664,2010-01-01,GRC,-161799.0,15.484015333333334,55.18714266666666,19.806051202482536,-0.18660793175927567,11090417.0
665,1960-01-01,GRD,-9450.0,26.603332599999998,118.83333480000002,14.7058823529412,1.2693206497938234,92255.8
666,1965-01-01,GRD,-9731.0,26.504999199999997,135.40166320000003,14.705882352941199,0.1281437894864153,94849.0
667,1970-01-01,GRD,-11759.0,26.278333000000003,112.2983344,12.941176470588221,-0.3271695304712462,93907.8
668,1975-01-01,GRD,-13206.0,26.6016662,113.44666400000001,10.588235294117624,-1.0103858578811653,90379.4
669,1980-01-01,GRD,-586.0,26.8483336,143.77666719999996,8.82352941176471,2.113823215259493,93451.4
670,1985-01-01,GRD,-15189.0,27.016666200000003,127.68666679999998,7.058823529411766,-0.3179170425170029,98923.4
671,1990-01-01,GRD,-4210.0,27.0816668,127.60333,5.88235294117647,0.49483866795143816,97507.6
672,1995-01-01,GRD,-3964.0,27.1866668,147.34000079999998,2.94117647058824,0.6106012828344184,101461.8
673,2000-01-01,GRD,-3511.0,26.960000200000003,119.52499800000001,5.294117647058824,0.37045439842862515,103613.6
674,2005-01-01,GRD,-3526.0,27.054999399999996,117.0766644,6.470588235294119,0.27449321111664976,105205.8
675,1960-01-01,GUM,-2905.0,27.496667000000002,679.931656,3.7037037037037,2.145850783928686,69751.0
676,1965-01-01,GUM,-1442.0,27.267500000000002,595.590824,3.7037037037037,2.320982116944652,78419.6
677,1970-01-01,GUM,-2131.0,27.3866668,604.976692,3.7037037037037,2.155737449022502,87606.2
678,1975-01-01,GUM,-1511.0,27.330833000000002,631.771648,3.7037037037037,2.168968502404706,97537.6
679,1980-01-01,GUM,109.0,27.3008334,632.3133439999999,3.7037037037037,2.2482810764888397,108977.4
680,1985-01-01,GUM,99.0,27.608334000000003,655.273322,3.7037037037037,2.2486522826647244,121983.6
681,1990-01-01,GUM,1739.0,27.754165999999998,627.2199880000001,3.7037037037037,2.2634031335285663,136670.4
682,1995-01-01,GUM,-4116.0,27.383333000000004,588.7758299999999,3.7037037037037,1.5037661123474941,150030.8
683,2000-01-01,GUM,-9556.0,27.693333000000003,695.7875,3.7037037037037,0.5317341655818081,156944.8
684,2005-01-01,GUM,-9776.0,27.658333199999998,601.52998,2.59259259259259,0.1418101470476756,158831.8
685,2010-01-01,GUM,-7594.0,27.60833333333333,681.3916466666666,1.85185185185185,0.160807942094198,159710.66666666666
686,1960-01-01,GTM,-10311.0,23.303928199999998,224.08088800000002,10.2650242627846,2.9200468756962943,4467437.8
687,1965-01-01,GTM,-41269.0,23.2384522,224.71086,10.3023516237402,2.888368868949556,5164121.0
688,1970-01-01,GTM,-137529.0,23.6336014,204.01181200000002,10.526315789473681,2.742246178859652,5943415.2
689,1975-01-01,GTM,-258519.0,23.4703572,194.873958,11.42030608435984,2.507795787982114,6767701.8
690,1980-01-01,GTM,-283074.0,23.593363,212.989788,12.028742067935779,2.476588779822522,7659027.0
691,1985-01-01,GTM,-299909.0,23.6419644,199.79208,12.1313923105636,2.3605359186851183,8642162.4
692,1990-01-01,GTM,-367469.0,23.928363400000002,199.5481,12.276969018290378,2.337038146483352,9713323.2
693,1995-01-01,GTM,-402326.0,23.983095400000003,217.07188000000002,12.79581933557298,2.256442721700696,10892700.2
694,2000-01-01,GTM,-281050.0,24.332828,212.764464,14.48861515490854,2.3342945334626863,12216388.0
695,2005-01-01,GTM,-114231.0,24.376815399999998,222.94655200000003,13.190630905305161,2.24382512197458,13703213.4
696,2010-01-01,GTM,-50131.0,24.237326333333332,219.21988000000002,10.560097005572903,2.1514967906194635,14949999.333333334
697,1960-01-01,GIN,0.0,25.736874399999998,156.064238,14.24894188507245,1.6640231224696898,3613225.6
698,1965-01-01,GIN,0.0,25.771295000000002,156.125462,13.836887514243859,1.7846153625426922,3942123.2
699,1970-01-01,GIN,-87571.0,25.737589000000003,135.95523599999999,13.353410385805,1.596544821792222,4289915.4
700,1975-01-01,GIN,-156695.0,25.553333199999997,138.730724,12.86911932280646,1.55822662925773,4632847.6
701,1980-01-01,GIN,-83323.0,25.9295972,127.60818220000002,12.384828259807922,2.154121533703988,5087983.2
702,1985-01-01,GIN,0.0,25.9081254,130.340772,11.90135113136906,2.9324212473651796,5810281.4
703,1990-01-01,GIN,-134975.0,25.91997,135.890058,11.4170600683705,2.762840129910948,6716308.4
704,1995-01-01,GIN,-181099.0,26.241175400000003,143.005716,10.122090183949211,2.57659176137706,7662201.2
705,2000-01-01,GIN,-349998.0,26.280966999999997,137.797052,9.575126159856756,2.053569260582316,8584544.2
706,2005-01-01,GIN,-311422.0,26.320922799999998,136.970686,11.38775842422268,2.201721844836608,9527685.8
707,2010-01-01,GIN,-293749.0,26.305223666666667,155.51026333333334,11.937706875033868,2.2241574899728667,10421558.666666666
708,1960-01-01,GNB,-20001.0,27.0576386,150.004722,8.35704125177809,1.0548640688740545,628920.6
709,1965-01-01,GNB,-7230.0,26.8336796,152.16805119999998,8.570412517780936,1.5175701419921341,670172.0
710,1970-01-01,GNB,-14999.0,26.5974304,119.36117979999999,8.819345661450924,1.801585619240792,731934.6
711,1975-01-01,GNB,-79367.0,26.387361199999997,130.723544,9.06827880512091,0.44512408954302407,771003.0
712,1980-01-01,GNB,-30001.0,26.826734999999996,111.0163892,9.58036984352773,1.884539637252987,813474.2
713,1985-01-01,GNB,-28004.0,26.817638600000002,120.509309,8.890469416785201,2.274142422299052,912854.8
